id,text,clean_text,tokens,tokens_without_stopwords,stemmed_tokens
AH0-yORwML2AH05gmVQxuW,dimana mana flagship mah enak bjir,dimana mana flagship mah enak bjir,"['dimana', 'mana', 'flagship', 'mah', 'enak', 'bjir']","['dimana', 'flagship', 'mah', 'enak', 'bjir']","['mana', 'flagship', 'mah', 'enak', 'bjir']"
UgxqLD8wr-IJ4t-3u714AaABAg,"Keren si, tapi software nya...",keren si tapi software nya,"['keren', 'si', 'tapi', 'software', 'nya']","['keren', 'software']","['keren', 'software']"
UgyKaxRMaP-aP1aS-N54AaABAg,"Coba tes wuwa lah bang, gensin mah G99 juga kuat",coba tes wuwa lah bang gensin mah g juga kuat,"['coba', 'tes', 'wuwa', 'lah', 'bang', 'gensin', 'mah', 'g', 'juga', 'kuat']","['coba', 'tes', 'wuwa', 'gensin', 'mah', 'kuat']","['coba', 'tes', 'wuwa', 'gensin', 'mah', 'kuat']"
Ugzb8ulkFzFwTIXim814AaABAg,"Masih setia dengan poco x5...
Dah be syukur gw.. lagian gk punya duit beli hp di atas 4 jutaan...😊",masih setia dengan poco x dah be syukur gw lagian gk punya duit beli hp di atas jutaan,"['masih', 'setia', 'dengan', 'poco', 'x', 'dah', 'be', 'syukur', 'gw', 'lagian', 'gk', 'punya', 'duit', 'beli', 'hp', 'di', 'atas', 'jutaan']","['setia', 'poco', 'dah', 'syukur', 'duit', 'beli', 'jutaan']","['setia', 'poco', 'dah', 'syukur', 'duit', 'beli', 'juta']"
Ugzo1JyZiGbXLNNfIKJ4AaABAg,Xiomi g jauh2 dri iklan 😢,xiomi g jauh dri iklan,"['xiomi', 'g', 'jauh', 'dri', 'iklan']","['xiomi', 'dri', 'iklan']","['xiomi', 'dri', 'iklan']"
AH0-tZ6GLdZAH00O7VvHe_,"Beli Xiaomi 15/15 Ultra bang kalo kgak mau iklan hahahh 

Yang 1 TB tuh 20 juta",beli xiaomi ultra bang kalo kgak mau iklan hahahh yang tb tuh juta,"['beli', 'xiaomi', 'ultra', 'bang', 'kalo', 'kgak', 'mau', 'iklan', 'hahahh', 'yang', 'tb', 'tuh', 'juta']","['beli', 'xiaomi', 'ultra', 'kgak', 'iklan', 'hahahh', 'tuh', 'juta']","['beli', 'xiaomi', 'ultra', 'kgak', 'iklan', 'hahahh', 'tuh', 'juta']"
UgwcBjNoI11Qk57hj0x4AaABAg,"Sinyal nya payah keluarga siomay,kalah sama samsong",sinyal nya payah keluarga siomaykalah sama samsong,"['sinyal', 'nya', 'payah', 'keluarga', 'siomaykalah', 'sama', 'samsong']","['sinyal', 'payah', 'keluarga', 'siomaykalah', 'samsong']","['sinyal', 'payah', 'keluarga', 'siomaykalah', 'samsong']"
Ugwvw0U5SKpzgiZsfqt4AaABAg,Tim yang beli kapal api nya aja👇,tim yang beli kapal api nya aja,"['tim', 'yang', 'beli', 'kapal', 'api', 'nya', 'aja']","['tim', 'beli', 'kapal', 'api']","['tim', 'beli', 'kapal', 'api']"
UgwvZG-SxRJLfGNJc7J4AaABAg,Yg saya harap2 tuh reviw setelah 5 tahun😂,yg saya harap tuh reviw setelah tahun,"['yg', 'saya', 'harap', 'tuh', 'reviw', 'setelah', 'tahun']","['harap', 'tuh', 'reviw']","['harap', 'tuh', 'reviw']"
Ugw-x840UTLRNmfc6GF4AaABAg,Knpa gak review huawei MATE XT dan mate X6 bang ?,knpa gak review huawei mate xt dan mate x bang,"['knpa', 'gak', 'review', 'huawei', 'mate', 'xt', 'dan', 'mate', 'x', 'bang']","['knpa', 'review', 'huawei', 'mate', 'mate']","['knpa', 'review', 'huawei', 'mate', 'mate']"
UgyobumEjvtZApHs3M14AaABAg,tinggal tunggu masuk indo,tinggal tunggu masuk indo,"['tinggal', 'tunggu', 'masuk', 'indo']","['tinggal', 'tunggu', 'masuk', 'indo']","['tinggal', 'tunggu', 'masuk', 'indo']"
UgyuvYXoL-g1HI2tKFd4AaABAg,mending xioami 15 model kameranya juga kurang buat harganya kalo harga 8.499.000 baru poco 😂😂😂😂,mending xioami model kameranya juga kurang buat harganya kalo harga baru poco,"['mending', 'xioami', 'model', 'kameranya', 'juga', 'kurang', 'buat', 'harganya', 'kalo', 'harga', 'baru', 'poco']","['mending', 'xioami', 'model', 'kameranya', 'harganya', 'harga', 'poco']","['mending', 'xioami', 'model', 'kamera', 'harga', 'harga', 'poco']"
UgxLUPMbcJAvh_fdyi54AaABAg,Yg selalu nonton hp review flagship tapi sampai saat ini belum sanggup beli,yg selalu nonton hp review flagship tapi sampai saat ini belum sanggup beli,"['yg', 'selalu', 'nonton', 'hp', 'review', 'flagship', 'tapi', 'sampai', 'saat', 'ini', 'belum', 'sanggup', 'beli']","['nonton', 'review', 'flagship', 'sanggup', 'beli']","['nonton', 'review', 'flagship', 'sanggup', 'beli']"
UgzICvpfRKtY6An9HRR4AaABAg,"Telat amat bang, yang lain dah banyak yang review.",telat amat bang yang lain dah banyak yang review,"['telat', 'amat', 'bang', 'yang', 'lain', 'dah', 'banyak', 'yang', 'review']","['telat', 'dah', 'review']","['telat', 'dah', 'review']"
Ugzl92c2DfcRHIHy_rJ4AaABAg,Pengen banget ganti hp :(,pengen banget ganti hp,"['pengen', 'banget', 'ganti', 'hp']","['pengen', 'ganti']","['ken', 'ganti']"
UgyTftAi_n_GZa7wuTd4AaABAg,"ilangin iklan xaomi

shizuku 
canta

removde msa 

done

DWYOR",ilangin iklan xaomi shizuku canta removde msa done dwyor,"['ilangin', 'iklan', 'xaomi', 'shizuku', 'canta', 'removde', 'msa', 'done', 'dwyor']","['ilangin', 'iklan', 'xaomi', 'shizuku', 'canta', 'removde', 'msa', 'done', 'dwyor']","['ilangin', 'iklan', 'xaomi', 'shizuku', 'canta', 'removde', 'msa', 'done', 'dwyor']"
Ugwfh_xbh6A2fs7HdIp4AaABAg,"kamera nya ternyata masih jitter ya,
harga 2 digit kameranya masih jitter kwkwkw😂",kamera nya ternyata masih jitter ya harga digit kameranya masih jitter kwkwkw,"['kamera', 'nya', 'ternyata', 'masih', 'jitter', 'ya', 'harga', 'digit', 'kameranya', 'masih', 'jitter', 'kwkwkw']","['kamera', 'jitter', 'harga', 'digit', 'kameranya', 'jitter', 'kwkwkw']","['kamera', 'jitter', 'harga', 'digit', 'kamera', 'jitter', 'kwkwkw']"
Ugxf-L5b1oYk8ep6LQ14AaABAg,Bg ga review advan workplus?,bg ga review advan workplus,"['bg', 'ga', 'review', 'advan', 'workplus']","['review', 'advan', 'workplus']","['review', 'advan', 'workplus']"
UgxZXeD1Xr7XrRBzjtp4AaABAg,"Vid - david.... Gara"" km ngereviw hp bagus2, saya langsung pingin bgt beli kopinya (kapal api spesial mik susu kenyal)",vid david gara km ngereviw hp bagus saya langsung pingin bgt beli kopinya kapal api spesial mik susu kenyal,"['vid', 'david', 'gara', 'km', 'ngereviw', 'hp', 'bagus', 'saya', 'langsung', 'pingin', 'bgt', 'beli', 'kopinya', 'kapal', 'api', 'spesial', 'mik', 'susu', 'kenyal']","['vid', 'david', 'gara', 'ngereviw', 'bagus', 'langsung', 'pingin', 'bgt', 'beli', 'kopinya', 'kapal', 'api', 'spesial', 'mik', 'susu', 'kenyal']","['vid', 'david', 'gara', 'ngereviw', 'bagus', 'langsung', 'pingin', 'bgt', 'beli', 'kopi', 'kapal', 'api', 'spesial', 'mik', 'susu', 'kenyal']"
UgzSR-deU__QY5by6VV4AaABAg,Mi fans,mi fans,"['mi', 'fans']",['fans'],['fans']
Ugwv0zQ3J4yvKSNnn_Z4AaABAg,20:45 ya ampun bnv liat hasil videonya nge jelly wkwkkw😂😂,ya ampun bnv liat hasil videonya nge jelly wkwkkw,"['ya', 'ampun', 'bnv', 'liat', 'hasil', 'videonya', 'nge', 'jelly', 'wkwkkw']","['ampun', 'bnv', 'liat', 'hasil', 'videonya', 'nge', 'jelly', 'wkwkkw']","['ampun', 'bnv', 'liat', 'hasil', 'video', 'nge', 'jelly', 'wkwkkw']"
UgzUCtCJlAPBlIGIs1J4AaABAg,Thumbnailnya beda,thumbnailnya beda,"['thumbnailnya', 'beda']","['thumbnailnya', 'beda']","['thumbnailnya', 'beda']"
Ugxo90sXB660zqbjYkp4AaABAg,"Tim yang beli doang, nonton kagak..",tim yang beli doang nonton kagak,"['tim', 'yang', 'beli', 'doang', 'nonton', 'kagak']","['tim', 'beli', 'doang', 'nonton', 'kagak']","['tim', 'beli', 'doang', 'nonton', 'kagak']"
Ugx6sgpApFQk3uc8pup4AaABAg,Bro beli nya hp poco nya dimana apakah eraphone ada jual?,bro beli nya hp poco nya dimana apakah eraphone ada jual,"['bro', 'beli', 'nya', 'hp', 'poco', 'nya', 'dimana', 'apakah', 'eraphone', 'ada', 'jual']","['bro', 'beli', 'poco', 'dimana', 'eraphone', 'jual']","['bro', 'beli', 'poco', 'mana', 'eraphone', 'jual']"
UgzdjvvURP5KsHR4QjV4AaABAg,hp mahal tp nggak support esim. wkwk,hp mahal tp nggak support esim wkwk,"['hp', 'mahal', 'tp', 'nggak', 'support', 'esim', 'wkwk']","['mahal', 'nggak', 'support', 'esim']","['mahal', 'nggak', 'support', 'esim']"
Ugy8leSyP9gZULU4EUp4AaABAg,Sahabat iklan,sahabat iklan,"['sahabat', 'iklan']","['sahabat', 'iklan']","['sahabat', 'iklan']"
Ugx6wJqJWmbaZRdwE0B4AaABAg,Saya punya uang sgtu tetep pilih Samsung hehe,saya punya uang sgtu tetep pilih samsung hehe,"['saya', 'punya', 'uang', 'sgtu', 'tetep', 'pilih', 'samsung', 'hehe']","['uang', 'sgtu', 'tetep', 'pilih', 'samsung', 'hehe']","['uang', 'sgtu', 'tetep', 'pilih', 'samsung', 'hehe']"
UgyzhgkeOP2T0wwiffh4AaABAg,semahal mahalnya poco tetaplah poco,semahal mahalnya poco tetaplah poco,"['semahal', 'mahalnya', 'poco', 'tetaplah', 'poco']","['semahal', 'mahalnya', 'poco', 'tetaplah', 'poco']","['mahal', 'mahal', 'poco', 'tetap', 'poco']"
UgyrGeHQAnUWb1kbVgB4AaABAg,10:22 ini dia pertanyaan yg selalu muncul iklan,ini dia pertanyaan yg selalu muncul iklan,"['ini', 'dia', 'pertanyaan', 'yg', 'selalu', 'muncul', 'iklan']","['muncul', 'iklan']","['muncul', 'iklan']"
UgxE_Bu80Ya-T_q1NDN4AaABAg,Banyak pilihan lebih bagus mending yang lain di harga segitu...,banyak pilihan lebih bagus mending yang lain di harga segitu,"['banyak', 'pilihan', 'lebih', 'bagus', 'mending', 'yang', 'lain', 'di', 'harga', 'segitu']","['pilihan', 'bagus', 'mending', 'harga', 'segitu']","['pilih', 'bagus', 'mending', 'harga', 'segitu']"
UgxA17Nm2ft-HON32C14AaABAg,Review POCO M7 Pro 5G bangg,review poco m pro g bangg,"['review', 'poco', 'm', 'pro', 'g', 'bangg']","['review', 'poco', 'pro', 'bangg']","['review', 'poco', 'pro', 'bangg']"
UgzwnxooRt4c0YHFyll4AaABAg,9 JT demi iklan di dlm hp,jt demi iklan di dlm hp,"['jt', 'demi', 'iklan', 'di', 'dlm', 'hp']","['iklan', 'dlm']","['iklan', 'dlm']"
Ugz3d2fsO8ADErfpZkZ4AaABAg,Nonton ajalah. Nunggu harga turun sama pengen tahu speknya dulu,nonton ajalah nunggu harga turun sama pengen tahu speknya dulu,"['nonton', 'ajalah', 'nunggu', 'harga', 'turun', 'sama', 'pengen', 'tahu', 'speknya', 'dulu']","['nonton', 'ajalah', 'nunggu', 'harga', 'turun', 'pengen', 'speknya']","['nonton', 'aja', 'nunggu', 'harga', 'turun', 'ken', 'speknya']"
UgwzDykTIOXvQeTZEVV4AaABAg,Ikut meramaikan,ikut meramaikan,"['ikut', 'meramaikan']",['meramaikan'],['ramai']
UgxLM9R_UzPB9AV2NFR4AaABAg,Uda E-SIM belum yaaaa 🤪,uda esim belum yaaaa,"['uda', 'esim', 'belum', 'yaaaa']","['uda', 'esim', 'yaaaa']","['uda', 'esim', 'yaaaa']"
Ugx_Qjq4FdGVxPmnc714AaABAg,Bang di hp honor x9c g ada iklan,bang di hp honor xc g ada iklan,"['bang', 'di', 'hp', 'honor', 'xc', 'g', 'ada', 'iklan']","['honor', 'iklan']","['honor', 'iklan']"
Ugzu7vhxBCer3Ke-B8J4AaABAg,mending iqoo wkwkw😅,mending iqoo wkwkw,"['mending', 'iqoo', 'wkwkw']","['mending', 'iqoo', 'wkwkw']","['mending', 'iqoo', 'wkwkw']"
UgwRlT1DQnxjQghESQZ4AaABAg,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya salam 𝗪𝗘𝗧𝗢𝗡,"['konten', 'yang', 'gw', 'tunggu', 'sehabis', 'pulang', 'kerja', 'gas', 'ramaikan', 'bro', 'biar', 'mledak', 'vidionya', 'salam', '𝗪𝗘𝗧𝗢𝗡']","['konten', 'tunggu', 'sehabis', 'pulang', 'kerja', 'gas', 'ramaikan', 'bro', 'biar', 'mledak', 'vidionya', 'salam', '𝗪𝗘𝗧𝗢𝗡']","['konten', 'tunggu', 'habis', 'pulang', 'kerja', 'gas', 'ramai', 'bro', 'biar', 'mledak', 'vidionya', 'salam', '']"
UgzJSlwig7GHOBGNFHZ4AaABAg,gw udah coba guys di Weton88 cair mulu 👍,gw udah coba guys di weton cair mulu,"['gw', 'udah', 'coba', 'guys', 'di', 'weton', 'cair', 'mulu']","['coba', 'guys', 'weton', 'cair', 'mulu']","['coba', 'guys', 'weton', 'cair', 'mulu']"
UgwwwfvgCoYJ-8EeLWV4AaABAg,Gw paling demen gas di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 wkwkwkww seru. Harus sering2 sih ini mah,gw paling demen gas di 𝗪𝗘𝗧𝗢𝗡 wkwkwkww seru harus sering sih ini mah,"['gw', 'paling', 'demen', 'gas', 'di', '𝗪𝗘𝗧𝗢𝗡', 'wkwkwkww', 'seru', 'harus', 'sering', 'sih', 'ini', 'mah']","['demen', 'gas', '𝗪𝗘𝗧𝗢𝗡', 'wkwkwkww', 'seru', 'mah']","['demen', 'gas', '', 'wkwkwkww', 'seru', 'mah']"
UgxMvwojfrrfFUjnwWd4AaABAg,"nih saya kasih ilmu , main di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",nih saya kasih ilmu main di 𝗪𝗘𝗧𝗢𝗡 gak usah pusing pola dll gas main dapat hasil wd dah gampang,"['nih', 'saya', 'kasih', 'ilmu', 'main', 'di', '𝗪𝗘𝗧𝗢𝗡', 'gak', 'usah', 'pusing', 'pola', 'dll', 'gas', 'main', 'dapat', 'hasil', 'wd', 'dah', 'gampang']","['kasih', 'ilmu', 'main', '𝗪𝗘𝗧𝗢𝗡', 'pusing', 'pola', 'dll', 'gas', 'main', 'hasil', 'dah', 'gampang']","['kasih', 'ilmu', 'main', '', 'pusing', 'pola', 'dll', 'gas', 'main', 'hasil', 'dah', 'gampang']"
UgwFDNpnE63Py6XW6ch4AaABAg,"nih saya kasih ilmu , main di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",nih saya kasih ilmu main di 𝗪𝗘𝗧𝗢𝗡 gak usah pusing pola dll gas main dapat hasil wd dah gampang,"['nih', 'saya', 'kasih', 'ilmu', 'main', 'di', '𝗪𝗘𝗧𝗢𝗡', 'gak', 'usah', 'pusing', 'pola', 'dll', 'gas', 'main', 'dapat', 'hasil', 'wd', 'dah', 'gampang']","['kasih', 'ilmu', 'main', '𝗪𝗘𝗧𝗢𝗡', 'pusing', 'pola', 'dll', 'gas', 'main', 'hasil', 'dah', 'gampang']","['kasih', 'ilmu', 'main', '', 'pusing', 'pola', 'dll', 'gas', 'main', 'hasil', 'dah', 'gampang']"
Ugx2n6pAwZuoXxNq7yZ4AaABAg,"🧑‍🦱 hp Lo apa bro.?
🧑‍🦲 Poco F7 ultra
🧑‍🦱 Baru ya.?
🧑‍🦲 Iya donk
🧑‍🦱 Emang berapa harganya ?
🧑‍🦲 9 JT,an bro
🧑‍🦱 Anjjirr. Hp Poco harganya 9jt  apaan anjir mending beli iPhone 14😂😂",hp lo apa bro poco f ultra baru ya iya donk emang berapa harganya jtan bro anjjirr hp poco harganya jt apaan anjir mending beli iphone,"['hp', 'lo', 'apa', 'bro', 'poco', 'f', 'ultra', 'baru', 'ya', 'iya', 'donk', 'emang', 'berapa', 'harganya', 'jtan', 'bro', 'anjjirr', 'hp', 'poco', 'harganya', 'jt', 'apaan', 'anjir', 'mending', 'beli', 'iphone']","['bro', 'poco', 'ultra', 'iya', 'donk', 'harganya', 'jtan', 'bro', 'anjjirr', 'poco', 'harganya', 'anjir', 'mending', 'beli', 'iphone']","['bro', 'poco', 'ultra', 'iya', 'donk', 'harga', 'jtan', 'bro', 'anjjirr', 'poco', 'harga', 'anjir', 'mending', 'beli', 'iphone']"
UgwEKjiTtYsdUU40xot4AaABAg,Lancar lancar bang salam Jepe ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,lancar lancar bang salam jepe 𝗪𝗘𝗧𝗢𝗡,"['lancar', 'lancar', 'bang', 'salam', 'jepe', '𝗪𝗘𝗧𝗢𝗡']","['lancar', 'lancar', 'salam', 'jepe', '𝗪𝗘𝗧𝗢𝗡']","['lancar', 'lancar', 'salam', 'jepe', '']"
Ugx0eL2ZlyUyEYfqd694AaABAg,"Cakep Kali 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, Bravo..",cakep kali 𝗪𝗘𝗧𝗢𝗡 bravo,"['cakep', 'kali', '𝗪𝗘𝗧𝗢𝗡', 'bravo']","['cakep', 'kali', '𝗪𝗘𝗧𝗢𝗡', 'bravo']","['cakep', 'kali', '', 'bravo']"
UgytOUfxg59KuFjMSkh4AaABAg,Sehat selalu semuanya salam dari 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 gampang jepe,sehat selalu semuanya salam dari 𝗪𝗘𝗧𝗢𝗡 gampang jepe,"['sehat', 'selalu', 'semuanya', 'salam', 'dari', '𝗪𝗘𝗧𝗢𝗡', 'gampang', 'jepe']","['sehat', 'salam', '𝗪𝗘𝗧𝗢𝗡', 'gampang', 'jepe']","['sehat', 'salam', '', 'gampang', 'jepe']"
UgwoujtWSuG5uPYIKgx4AaABAg,Seru nich  Weton88 cair terus 😊,seru nich weton cair terus,"['seru', 'nich', 'weton', 'cair', 'terus']","['seru', 'nich', 'weton', 'cair']","['seru', 'nich', 'weton', 'cair']"
Ugx48f6fT47NHRr1lZ14AaABAg,"Bandar Weton88☀ auto, sultan gacur",bandar weton auto sultan gacur,"['bandar', 'weton', 'auto', 'sultan', 'gacur']","['bandar', 'weton', 'auto', 'sultan', 'gacur']","['bandar', 'weton', 'auto', 'sultan', 'gacur']"
UgwEfuo4a0_U0A2-2794AaABAg,Poco lagi poco lagi,poco lagi poco lagi,"['poco', 'lagi', 'poco', 'lagi']","['poco', 'poco']","['poco', 'poco']"
Ugw9S3sGnj-TTSPNLe94AaABAg,"gacir banget, main di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",gacir banget main di 𝗪𝗘𝗧𝗢𝗡,"['gacir', 'banget', 'main', 'di', '𝗪𝗘𝗧𝗢𝗡']","['gacir', 'main', '𝗪𝗘𝗧𝗢𝗡']","['gacir', 'main', '']"
UgznOzx-q-lB4dgNzqJ4AaABAg,"Gak pernah gagal,weton88🔥",gak pernah gagalweton,"['gak', 'pernah', 'gagalweton']",['gagalweton'],['gagalweton']
Ugzex00qdeiv15qjnDB4AaABAg,Cuma bisa nonton dari redmi note 13 4G,cuma bisa nonton dari redmi note g,"['cuma', 'bisa', 'nonton', 'dari', 'redmi', 'note', 'g']","['nonton', 'redmi', 'note']","['nonton', 'redmi', 'note']"
Ugx4WKA2xim_J6j2-sF4AaABAg,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,sukaaa bangettt sama 𝗪𝗘𝗧𝗢𝗡,"['sukaaa', 'bangettt', 'sama', '𝗪𝗘𝗧𝗢𝗡']","['sukaaa', 'bangettt', '𝗪𝗘𝗧𝗢𝗡']","['sukaaa', 'bangettt', '']"
UgwXj8hs8fhhhsHE1Vt4AaABAg,"Wkkwkwk 9,6 jt😂
Sekalian aja ambil flagship, driapada ambil hp ginian mah😂",wkkwkwk jt sekalian aja ambil flagship driapada ambil hp ginian mah,"['wkkwkwk', 'jt', 'sekalian', 'aja', 'ambil', 'flagship', 'driapada', 'ambil', 'hp', 'ginian', 'mah']","['wkkwkwk', 'ambil', 'flagship', 'driapada', 'ambil', 'ginian', 'mah']","['wkkwkwk', 'ambil', 'flagship', 'driapada', 'ambil', 'ginian', 'mah']"
UgyWK0WDCGo4QdZjos94AaABAg,05:35 ⚡️WETON88⚡️ tempat ngadu nasib wkwkw,weton tempat ngadu nasib wkwkw,"['weton', 'tempat', 'ngadu', 'nasib', 'wkwkw']","['weton', 'ngadu', 'nasib', 'wkwkw']","['weton', 'ngadu', 'nasib', 'wkwkw']"
UgzuTdFG5ylFVeV4a2t4AaABAg,"Awal liat hpnya, lah mirip pixel 2 yang aku pakai. Eh gak lama disandingkan beneran 😂",awal liat hpnya lah mirip pixel yang aku pakai eh gak lama disandingkan beneran,"['awal', 'liat', 'hpnya', 'lah', 'mirip', 'pixel', 'yang', 'aku', 'pakai', 'eh', 'gak', 'lama', 'disandingkan', 'beneran']","['liat', 'hpnya', 'pixel', 'pakai', 'disandingkan', 'beneran']","['liat', 'hpnya', 'pixel', 'pakai', 'sanding', 'beneran']"
UgzUm-Z21-IwTSM0Uvx4AaABAg,Mantap hp pocong,mantap hp pocong,"['mantap', 'hp', 'pocong']","['mantap', 'pocong']","['mantap', 'pocong']"
Ugw9uqa-HHSYJ1Xg_Hl4AaABAg,G ada by pass charging ya?,g ada by pass charging ya,"['g', 'ada', 'by', 'pass', 'charging', 'ya']","['pass', 'charging']","['pass', 'charging']"
AH0-Beh2xXbAH017E09sXv,Gk ada bang,gk ada bang,"['gk', 'ada', 'bang']",[],[]
AH0-Beh2xXbAH01h5cT4sE,@ajisasmito1065  nanggung ya ternyata 🙃,ajisasmito nanggung ya ternyata,"['ajisasmito', 'nanggung', 'ya', 'ternyata']","['ajisasmito', 'nanggung']","['ajisasmito', 'nanggung']"
UgyCsr_9_D2qTF6LjPF4AaABAg,"Tim beli doang, nonton kaga🗿",tim beli doang nonton kaga,"['tim', 'beli', 'doang', 'nonton', 'kaga']","['tim', 'beli', 'doang', 'nonton', 'kaga']","['tim', 'beli', 'doang', 'nonton', 'kaga']"
UgxhUFi9XBGnPgDt0Xd4AaABAg,Tim yg langsung beli baru liat review.. ternyata ampas 😭😭,tim yg langsung beli baru liat review ternyata ampas,"['tim', 'yg', 'langsung', 'beli', 'baru', 'liat', 'review', 'ternyata', 'ampas']","['tim', 'langsung', 'beli', 'liat', 'review', 'ampas']","['tim', 'langsung', 'beli', 'liat', 'review', 'ampas']"
Ugw6EJufMJUXsodKD214AaABAg,Tim yang nonton dan beli. Salam interaksi,tim yang nonton dan beli salam interaksi,"['tim', 'yang', 'nonton', 'dan', 'beli', 'salam', 'interaksi']","['tim', 'nonton', 'beli', 'salam', 'interaksi']","['tim', 'nonton', 'beli', 'salam', 'interaksi']"
UgzmF3LtFt-644bCnbF4AaABAg,"Gak pernah gagal,weton88🔥",gak pernah gagalweton,"['gak', 'pernah', 'gagalweton']",['gagalweton'],['gagalweton']
UgzaQtcp4ovyTelpwix4AaABAg,"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",barusan coba emng iyah sih dapat wd aku bang makasih yah rekomendasi 𝗪𝗘𝗧𝗢𝗡,"['barusan', 'coba', 'emng', 'iyah', 'sih', 'dapat', 'wd', 'aku', 'bang', 'makasih', 'yah', 'rekomendasi', '𝗪𝗘𝗧𝗢𝗡']","['barusan', 'coba', 'emng', 'iyah', 'makasih', 'yah', 'rekomendasi', '𝗪𝗘𝗧𝗢𝗡']","['barusan', 'coba', 'emng', 'iyah', 'makasih', 'yah', 'rekomendasi', '']"
UgzNm1LrLSIUjp-OXAh4AaABAg,🤑 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🤑,𝗪𝗘𝗧𝗢𝗡,['𝗪𝗘𝗧𝗢𝗡'],['𝗪𝗘𝗧𝗢𝗡'],['']
UgytMq-9GqZ4sKJH3sp4AaABAg,0:01 YOo coba di Weton88 modal 5k aja bisa jepee ⭐,yoo coba di weton modal k aja bisa jepee,"['yoo', 'coba', 'di', 'weton', 'modal', 'k', 'aja', 'bisa', 'jepee']","['yoo', 'coba', 'weton', 'modal', 'jepee']","['yoo', 'coba', 'weton', 'modal', 'jepee']"
Ugy0V88RYfIQlCJ3kkx4AaABAg,"Terbaik ❤ memang kak , salam Weton88",terbaik memang kak salam weton,"['terbaik', 'memang', 'kak', 'salam', 'weton']","['terbaik', 'kak', 'salam', 'weton']","['baik', 'kak', 'salam', 'weton']"
UgyzZmSJ0HV61cSsBdN4AaABAg,Keren ni mah,keren ni mah,"['keren', 'ni', 'mah']","['keren', 'mah']","['keren', 'mah']"
UgwHN8x6aMZtbTd5jvV4AaABAg,weton88 keren banget 😊,weton keren banget,"['weton', 'keren', 'banget']","['weton', 'keren']","['weton', 'keren']"
UgySSD3I3m5kX6U2UXV4AaABAg,Sehat selalu dan banyak rezeki Weton88,sehat selalu dan banyak rezeki weton,"['sehat', 'selalu', 'dan', 'banyak', 'rezeki', 'weton']","['sehat', 'rezeki', 'weton']","['sehat', 'rezeki', 'weton']"
UgxBfSJMzwmXMoxAcCN4AaABAg,Apa-apaan poco...,apaapaan poco,"['apaapaan', 'poco']","['apaapaan', 'poco']","['apaapaan', 'poco']"
UgwmQeXok85qbrDxWTl4AaABAg,Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,gak pernah kecewa nonton video kamu selalu bermanfaat dan seru dp k di weton,"['gak', 'pernah', 'kecewa', 'nonton', 'video', 'kamu', 'selalu', 'bermanfaat', 'dan', 'seru', 'dp', 'k', 'di', 'weton']","['kecewa', 'nonton', 'video', 'bermanfaat', 'seru', 'weton']","['kecewa', 'nonton', 'video', 'manfaat', 'seru', 'weton']"
Ugxo6ht3uoRP9zZ9fkJ4AaABAg,Klo saya tetep nyaman pake xiaomi 14T pro,klo saya tetep nyaman pake xiaomi t pro,"['klo', 'saya', 'tetep', 'nyaman', 'pake', 'xiaomi', 't', 'pro']","['klo', 'tetep', 'nyaman', 'pake', 'xiaomi', 'pro']","['klo', 'tetep', 'nyaman', 'pake', 'xiaomi', 'pro']"
Ugzz1rD60KZDfHmVa4R4AaABAg,"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",di ajakin abang w main di weton benaran gcor parah langanan hari sekali dapat terus uang jajan cek google 𝗪𝗘𝗧𝗢𝗡,"['di', 'ajakin', 'abang', 'w', 'main', 'di', 'weton', 'benaran', 'gcor', 'parah', 'langanan', 'hari', 'sekali', 'dapat', 'terus', 'uang', 'jajan', 'cek', 'google', '𝗪𝗘𝗧𝗢𝗡']","['ajakin', 'abang', 'main', 'weton', 'benaran', 'gcor', 'parah', 'langanan', 'uang', 'jajan', 'cek', 'google', '𝗪𝗘𝗧𝗢𝗡']","['ajakin', 'abang', 'main', 'weton', 'benar', 'gcor', 'parah', 'langanan', 'uang', 'jajan', 'cek', 'google', '']"
